chai1_import_ok,chai_lab_import_ok,chai_lab_source_tree,chai_lab_version,chain_ligand_cutoff,crop_candidate_chains,dataset,device,gpu,gpu_blocker_d_state_boltz_predict_count,gpu_blocker_preview,input_fasta,ligand_file,ligand_heavy_atoms,ligand_sanitize_mode,ligand_smiles,max_total_aa,method,mol_id,n_prediction_cif,n_protein_chains,n_score_npz,output_dir,pocket_chain_crop,prediction_cifs,protein_lengths,protein_pdb,runtime_sec,score_npz,selected_chain_ids,selected_total_aa,status,tag,use_esm_embeddings,status_json,exception,exception_type,failure_class,rescue_recommendation
True,True,True,0.6.1,12.0,A:310:3.047;B:311:7.122;C:315:22.170;D:315:33.825,posebusters_benchmark,cuda:0,4,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/inputs/7L00_XCJ_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ/7L00_XCJ_ligand.sdf,27,sanitized,CS(=O)(=O)c1ccc2nc(NC(=O)Cc3csc(-n4cccc4)n3)sc2c1,1280,chai1_gpu,7L00_XCJ,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:310;B:311,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ/7L00_XCJ_protein.pdb,182.886,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A;B,621,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7L00_XCJ/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,C:337:2.677;A:342:16.508;B:335:29.478;D:339:62.518,posebusters_benchmark,cuda:0,1,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/inputs/7LJN_GTP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_ligand.sdf,32,sanitized,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1280,chai1_gpu,7LJN_GTP,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,C:337,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_protein.pdb,83.568,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,C,337,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LJN_GTP/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:540:2.488;A:545:19.139,posebusters_benchmark,cuda:0,3,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/inputs/7LOU_IFM_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_ligand.sdf,10,sanitized,OC[C@H]1CNC[C@@H](O)[C@@H]1O,1280,chai1_gpu,7LOU_IFM,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:540,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_protein.pdb,174.37,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B,540,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7LOU_IFM/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,D:1017:2.772;C:1008:8.846;A:1011:34.200;B:1011:48.534,posebusters_benchmark,,5,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7M31_TDR/oracle_pocket_crop_s5_t200/inputs/7M31_TDR_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_ligand.sdf,9,sanitized,Cc1c[nH]c(=O)[nH]c1=O,1280,chai1_gpu,7M31_TDR,,1,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7M31_TDR/oracle_pocket_crop_s5_t200,True,,D:1017,external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_protein.pdb,46.672,,D,1017,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7M31_TDR/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,D:348:2.520;C:351:2.782;A:351:23.020;B:354:34.881,posebusters_benchmark,cuda:0,1,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/inputs/7MFP_Z7P_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7MFP_Z7P/7MFP_Z7P_ligand.sdf,50,sanitized,Cc1ncc(COP(=O)(O)O)c(/C=N/[C@H]2[C@H](O)[C@@H](O)[C@@H](O[P@](=O)(O)O[P@](=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)O[C@@H]2C)c1O,1280,chai1_gpu,7MFP_Z7P,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,C:351;D:348,external/PoseBench/data/posebusters_benchmark_set/7MFP_Z7P/7MFP_Z7P_protein.pdb,183.123,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,C;D,699,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MFP_Z7P/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:649:2.602;B:649:9.855,posebusters_benchmark,cuda:0,2,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/inputs/7MGY_ZD1_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7MGY_ZD1/7MGY_ZD1_ligand.sdf,23,sanitized,N[C@H]1C=C(CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,1280,chai1_gpu,7MGY_ZD1,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:649,external/PoseBench/data/posebusters_benchmark_set/7MGY_ZD1/7MGY_ZD1_protein.pdb,178.153,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A,649,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7MGY_ZD1/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:497:2.517;A:497:10.673,posebusters_benchmark,,7,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7NF0_BYN/oracle_pocket_crop_s5_t200/inputs/7NF0_BYN_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7NF0_BYN/7NF0_BYN_ligand.sdf,37,sanitized,Cc1cc2c3c(c1C)C(C)(C)C[C@@H](O)N3c1c(nc(O)[nH]c1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,1280,chai1_gpu,7NF0_BYN,,2,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7NF0_BYN/oracle_pocket_crop_s5_t200,True,,A:497;B:497,external/PoseBench/data/posebusters_benchmark_set/7NF0_BYN/7NF0_BYN_protein.pdb,43.902,,A;B,994,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7NF0_BYN/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.21 GiB is free. Including non-PyTorch memory, this process has 22.28 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 111.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,I:232:3.310;L:232:6.401;K:232:12.321;G:232:15.995;J:232:23.323;H:232:24.514;A:232:45.727;D:232:51.938;F:232:77.905;B:232:80.542;C:232:92.060;E:232:94.600,posebusters_benchmark,cuda:0,3,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/inputs/7OP9_06K_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7OP9_06K/7OP9_06K_ligand.sdf,11,sanitized,Clc1nc(Cl)c2[nH]cnc2n1,1280,chai1_gpu,7OP9_06K,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,I:232;L:232,external/PoseBench/data/posebusters_benchmark_set/7OP9_06K/7OP9_06K_protein.pdb,114.02,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,I;L,464,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OP9_06K/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:337:2.940;B:338:16.170;C:337:30.805,posebusters_benchmark,cuda:0,4,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/inputs/7OPG_06N_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7OPG_06N/7OPG_06N_ligand.sdf,19,sanitized,CCCNc1nn2c(-c3ccc(O)cc3)cnc2s1,1280,chai1_gpu,7OPG_06N,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:337,external/PoseBench/data/posebusters_benchmark_set/7OPG_06N/7OPG_06N_protein.pdb,85.929,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A,337,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OPG_06N/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:708:2.615;A:714:33.374,posebusters_benchmark,cuda:0,7,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/inputs/7OU8_1XI_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7OU8_1XI/7OU8_1XI_ligand.sdf,23,sanitized,CC(=O)N[C@H]1CN2/C(=N/Cc3ccccc3)SC[C@@H]2[C@@H](O)[C@@H]1O,1280,chai1_gpu,7OU8_1XI,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:708,external/PoseBench/data/posebusters_benchmark_set/7OU8_1XI/7OU8_1XI_protein.pdb,174.143,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B,708,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7OU8_1XI/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
